"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""True""}"
2025-11-30 01:33:00,751 kb/s,624 kb/s,653 kb/s,692 kb/s,647 kb/s,662 kb/s,683 kb/s,659 kb/s,676 kb/s,675 kb/s,654 kb/s,642 kb/s,,,,,,,,,,,,
2025-11-30 01:33:15,793 kb/s,648 kb/s,682 kb/s,723 kb/s,664 kb/s,678 kb/s,708 kb/s,682 kb/s,690 kb/s,695 kb/s,677 kb/s,662 kb/s,,,,,,,,,,,,
2025-11-30 01:33:30,794 kb/s,645 kb/s,687 kb/s,714 kb/s,685 kb/s,699 kb/s,709 kb/s,668 kb/s,700 kb/s,685 kb/s,686 kb/s,655 kb/s,,,,,,,,,,,,
2025-11-30 01:33:45,787 kb/s,662 kb/s,677 kb/s,730 kb/s,679 kb/s,693 kb/s,699 kb/s,690 kb/s,689 kb/s,682 kb/s,681 kb/s,646 kb/s,,,,,,,,,,,,
2025-11-30 01:34:00,774 kb/s,660 kb/s,689 kb/s,728 kb/s,684 kb/s,679 kb/s,705 kb/s,691 kb/s,712 kb/s,706 kb/s,692 kb/s,651 kb/s,,,,,,,,,,,,
2025-11-30 01:34:15,783 kb/s,660 kb/s,678 kb/s,724 kb/s,659 kb/s,670 kb/s,707 kb/s,682 kb/s,711 kb/s,700 kb/s,683 kb/s,646 kb/s,,,,,,,,,,,,
2025-11-30 01:34:30,778 kb/s,647 kb/s,687 kb/s,704 kb/s,688 kb/s,687 kb/s,706 kb/s,672 kb/s,715 kb/s,689 kb/s,677 kb/s,639 kb/s,,,,,,,,,,,,
2025-11-30 01:34:45,772 kb/s,665 kb/s,668 kb/s,717 kb/s,678 kb/s,692 kb/s,710 kb/s,684 kb/s,969 kb/s,683 kb/s,668 kb/s,634 kb/s,,,,,,,,,,,,
2025-11-30 01:35:00,756 kb/s,682 kb/s,695 kb/s,724 kb/s,1.03 Mb/s,691 kb/s,733 kb/s,689 kb/s,1.01 Mb/s,722 kb/s,691 kb/s,656 kb/s,,,,,,,,,,,,
2025-11-30 01:35:15,780 kb/s,677 kb/s,694 kb/s,710 kb/s,1.02 Mb/s,692 kb/s,760 kb/s,682 kb/s,1.01 Mb/s,735 kb/s,688 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-30 01:35:30,782 kb/s,683 kb/s,1.33 Mb/s,725 kb/s,1.05 Mb/s,719 kb/s,769 kb/s,682 kb/s,1.03 Mb/s,738 kb/s,711 kb/s,675 kb/s,,,,,,,,,,,,
2025-11-30 01:35:45,767 kb/s,699 kb/s,1.31 Mb/s,739 kb/s,1.05 Mb/s,734 kb/s,775 kb/s,699 kb/s,1.33 Mb/s,739 kb/s,1.03 Mb/s,672 kb/s,,,,,,,,,,,,
2025-11-30 01:36:00,783 kb/s,708 kb/s,1.33 Mb/s,756 kb/s,1.07 Mb/s,752 kb/s,776 kb/s,704 kb/s,1.35 Mb/s,782 kb/s,1.06 Mb/s,687 kb/s,,,,,,,,,,,,
2025-11-30 01:36:15,810 kb/s,711 kb/s,1.33 Mb/s,757 kb/s,1.07 Mb/s,760 kb/s,1.09 Mb/s,1.02 Mb/s,1.35 Mb/s,787 kb/s,1.06 Mb/s,702 kb/s,,,,,,,,,,,,
2025-11-30 01:36:30,815 kb/s,725 kb/s,1.35 Mb/s,766 kb/s,1.09 Mb/s,789 kb/s,1.08 Mb/s,1.02 Mb/s,1.38 Mb/s,788 kb/s,1.39 Mb/s,715 kb/s,,,,,,,,,,,,
2025-11-30 01:36:45,814 kb/s,748 kb/s,1.34 Mb/s,796 kb/s,1.08 Mb/s,795 kb/s,1.71 Mb/s,1.06 Mb/s,1.36 Mb/s,789 kb/s,1.39 Mb/s,719 kb/s,,,,,,,,,,,,
2025-11-30 01:37:00,808 kb/s,759 kb/s,1.36 Mb/s,820 kb/s,1.09 Mb/s,805 kb/s,1.76 Mb/s,1.08 Mb/s,1.39 Mb/s,822 kb/s,1.40 Mb/s,737 kb/s,,,,,,,,,,,,
2025-11-30 01:37:15,834 kb/s,1.07 Mb/s,1.71 Mb/s,832 kb/s,1.08 Mb/s,803 kb/s,1.77 Mb/s,1.08 Mb/s,1.39 Mb/s,831 kb/s,1.40 Mb/s,747 kb/s,,,,,,,,,,,,
2025-11-30 01:37:30,844 kb/s,1.08 Mb/s,1.72 Mb/s,828 kb/s,1.10 Mb/s,833 kb/s,1.77 Mb/s,1.10 Mb/s,1.42 Mb/s,833 kb/s,1.42 Mb/s,1.03 Mb/s,,,,,,,,,,,,
2025-11-30 01:37:45,842 kb/s,1.10 Mb/s,1.71 Mb/s,854 kb/s,1.10 Mb/s,1.15 Mb/s,2.10 Mb/s,1.11 Mb/s,1.41 Mb/s,837 kb/s,1.42 Mb/s,1.04 Mb/s,,,,,,,,,,,,
2025-11-30 01:38:00,837 kb/s,1.10 Mb/s,1.74 Mb/s,873 kb/s,1.10 Mb/s,1.14 Mb/s,2.11 Mb/s,1.14 Mb/s,1.44 Mb/s,859 kb/s,1.44 Mb/s,1.07 Mb/s,,,,,,,,,,,,
2025-11-30 01:38:15,865 kb/s,1.10 Mb/s,1.74 Mb/s,874 kb/s,1.10 Mb/s,1.14 Mb/s,2.14 Mb/s,1.13 Mb/s,1.44 Mb/s,873 kb/s,1.76 Mb/s,1.07 Mb/s,,,,,,,,,,,,
2025-11-30 01:38:30,868 kb/s,1.10 Mb/s,1.75 Mb/s,1.17 Mb/s,1.12 Mb/s,1.18 Mb/s,2.14 Mb/s,1.14 Mb/s,1.47 Mb/s,867 kb/s,2.08 Mb/s,1.08 Mb/s,,,,,,,,,,,,
2025-11-30 01:38:45,861 kb/s,1.12 Mb/s,2.08 Mb/s,1.20 Mb/s,1.12 Mb/s,1.19 Mb/s,2.15 Mb/s,1.17 Mb/s,1.46 Mb/s,868 kb/s,2.09 Mb/s,1.08 Mb/s,,,,,,,,,,,,
2025-11-30 01:39:00,852 kb/s,1.12 Mb/s,2.11 Mb/s,1.21 Mb/s,1.14 Mb/s,1.48 Mb/s,2.18 Mb/s,1.18 Mb/s,1.47 Mb/s,910 kb/s,2.10 Mb/s,1.10 Mb/s,,,,,,,,,,,,
2025-11-30 01:39:15,883 kb/s,1.13 Mb/s,2.42 Mb/s,1.22 Mb/s,1.12 Mb/s,1.81 Mb/s,2.19 Mb/s,1.17 Mb/s,1.48 Mb/s,918 kb/s,2.11 Mb/s,1.12 Mb/s,,,,,,,,,,,,
2025-11-30 01:39:30,890 kb/s,1.15 Mb/s,2.43 Mb/s,1.24 Mb/s,1.14 Mb/s,2.14 Mb/s,2.19 Mb/s,1.17 Mb/s,1.22 Mb/s,914 kb/s,2.16 Mb/s,1.11 Mb/s,,,,,,,,,,,,
2025-11-30 01:39:45,875 kb/s,1.15 Mb/s,2.42 Mb/s,1.26 Mb/s,829 kb/s,2.14 Mb/s,2.21 Mb/s,1.19 Mb/s,1.19 Mb/s,1.21 Mb/s,2.14 Mb/s,1.11 Mb/s,,,,,,,,,,,,
2025-11-30 01:40:00,864 kb/s,1.16 Mb/s,2.44 Mb/s,1.57 Mb/s,829 kb/s,2.14 Mb/s,2.21 Mb/s,1.20 Mb/s,1.21 Mb/s,1.22 Mb/s,2.16 Mb/s,1.44 Mb/s,,,,,,,,,,,,
2025-11-30 01:40:15,890 kb/s,1.16 Mb/s,1.81 Mb/s,1.54 Mb/s,816 kb/s,2.45 Mb/s,2.20 Mb/s,1.19 Mb/s,1.20 Mb/s,1.22 Mb/s,2.14 Mb/s,1.45 Mb/s,,,,,,,,,,,,
2025-11-30 01:40:30,902 kb/s,1.19 Mb/s,1.82 Mb/s,1.55 Mb/s,854 kb/s,2.46 Mb/s,2.19 Mb/s,1.19 Mb/s,903 kb/s,1.51 Mb/s,1.85 Mb/s,1.45 Mb/s,,,,,,,,,,,,
2025-11-30 01:40:45,876 kb/s,1.21 Mb/s,1.82 Mb/s,1.56 Mb/s,869 kb/s,2.44 Mb/s,2.19 Mb/s,1.21 Mb/s,901 kb/s,1.80 Mb/s,1.82 Mb/s,1.46 Mb/s,,,,,,,,,,,,
2025-11-30 01:41:00,1.18 Mb/s,1.20 Mb/s,1.84 Mb/s,1.55 Mb/s,867 kb/s,2.44 Mb/s,1.89 Mb/s,894 kb/s,911 kb/s,1.82 Mb/s,2.14 Mb/s,1.47 Mb/s,,,,,,,,,,,,
2025-11-30 01:41:15,1.20 Mb/s,1.18 Mb/s,1.83 Mb/s,1.51 Mb/s,965 kb/s,2.41 Mb/s,1.90 Mb/s,884 kb/s,878 kb/s,1.82 Mb/s,1.82 Mb/s,1.46 Mb/s,,,,,,,,,,,,
2025-11-30 01:41:30,1.19 Mb/s,1.17 Mb/s,1.83 Mb/s,1.48 Mb/s,988 kb/s,2.43 Mb/s,1.26 Mb/s,859 kb/s,878 kb/s,1.80 Mb/s,1.82 Mb/s,1.43 Mb/s,,,,,,,,,,,,
2025-11-30 01:41:45,1.18 Mb/s,1.17 Mb/s,1.80 Mb/s,1.48 Mb/s,981 kb/s,2.42 Mb/s,1.22 Mb/s,845 kb/s,846 kb/s,1.76 Mb/s,1.80 Mb/s,1.42 Mb/s,,,,,,,,,,,,
2025-11-30 01:42:00,1.15 Mb/s,849 kb/s,1.47 Mb/s,1.46 Mb/s,976 kb/s,2.39 Mb/s,1.22 Mb/s,835 kb/s,857 kb/s,1.77 Mb/s,1.81 Mb/s,1.42 Mb/s,,,,,,,,,,,,
2025-11-30 01:42:15,1.16 Mb/s,827 kb/s,1.46 Mb/s,1.44 Mb/s,952 kb/s,2.36 Mb/s,1.22 Mb/s,814 kb/s,825 kb/s,1.76 Mb/s,1.79 Mb/s,1.13 Mb/s,,,,,,,,,,,,
2025-11-30 01:42:30,1.15 Mb/s,818 kb/s,1.46 Mb/s,1.42 Mb/s,973 kb/s,2.07 Mb/s,892 kb/s,792 kb/s,824 kb/s,1.74 Mb/s,1.77 Mb/s,1.10 Mb/s,,,,,,,,,,,,
2025-11-30 01:42:45,1.13 Mb/s,830 kb/s,1.42 Mb/s,1.41 Mb/s,962 kb/s,2.08 Mb/s,891 kb/s,781 kb/s,794 kb/s,1.72 Mb/s,1.75 Mb/s,1.08 Mb/s,,,,,,,,,,,,
2025-11-30 01:43:00,1.10 Mb/s,819 kb/s,1.43 Mb/s,1.41 Mb/s,955 kb/s,2.05 Mb/s,878 kb/s,777 kb/s,803 kb/s,1.73 Mb/s,1.43 Mb/s,1.09 Mb/s,,,,,,,,,,,,
2025-11-30 01:43:15,1.12 Mb/s,803 kb/s,1.43 Mb/s,1.09 Mb/s,934 kb/s,2.01 Mb/s,876 kb/s,757 kb/s,771 kb/s,1.73 Mb/s,1.10 Mb/s,1.07 Mb/s,,,,,,,,,,,,
2025-11-30 01:43:30,1.12 Mb/s,789 kb/s,1.09 Mb/s,1.07 Mb/s,941 kb/s,2.03 Mb/s,846 kb/s,731 kb/s,765 kb/s,1.70 Mb/s,1.10 Mb/s,1.06 Mb/s,,,,,,,,,,,,
2025-11-30 01:43:45,1.11 Mb/s,807 kb/s,1.05 Mb/s,1.07 Mb/s,926 kb/s,1.73 Mb/s,816 kb/s,733 kb/s,748 kb/s,1.67 Mb/s,1.08 Mb/s,1.05 Mb/s,,,,,,,,,,,,
2025-11-30 01:44:00,1.08 Mb/s,790 kb/s,749 kb/s,1.05 Mb/s,921 kb/s,1.39 Mb/s,807 kb/s,728 kb/s,755 kb/s,1.69 Mb/s,1.08 Mb/s,1.05 Mb/s,,,,,,,,,,,,
2025-11-30 01:44:15,1.11 Mb/s,749 kb/s,738 kb/s,1.00 Mb/s,904 kb/s,1.06 Mb/s,799 kb/s,711 kb/s,733 kb/s,1.69 Mb/s,1.03 Mb/s,1.04 Mb/s,,,,,,,,,,,,
2025-11-30 01:44:30,1.11 Mb/s,738 kb/s,727 kb/s,987 kb/s,876 kb/s,1.08 Mb/s,752 kb/s,693 kb/s,734 kb/s,1.35 Mb/s,1.03 Mb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-30 01:44:45,1.09 Mb/s,738 kb/s,700 kb/s,686 kb/s,860 kb/s,1.07 Mb/s,737 kb/s,691 kb/s,705 kb/s,1.33 Mb/s,1.01 Mb/s,678 kb/s,,,,,,,,,,,,
2025-11-30 01:45:00,1.07 Mb/s,722 kb/s,715 kb/s,685 kb/s,860 kb/s,719 kb/s,734 kb/s,680 kb/s,705 kb/s,1.34 Mb/s,1.01 Mb/s,678 kb/s,,,,,,,,,,,,
2025-11-30 01:45:15,1.08 Mb/s,671 kb/s,713 kb/s,653 kb/s,810 kb/s,702 kb/s,734 kb/s,665 kb/s,689 kb/s,1.03 Mb/s,968 kb/s,669 kb/s,,,,,,,,,,,,
2025-11-30 01:45:30,1.08 Mb/s,650 kb/s,689 kb/s,633 kb/s,795 kb/s,724 kb/s,715 kb/s,646 kb/s,675 kb/s,697 kb/s,965 kb/s,635 kb/s,,,,,,,,,,,,
2025-11-30 01:45:45,746 kb/s,665 kb/s,652 kb/s,648 kb/s,783 kb/s,697 kb/s,702 kb/s,654 kb/s,661 kb/s,679 kb/s,638 kb/s,616 kb/s,,,,,,,,,,,,
2025-11-30 01:46:00,720 kb/s,665 kb/s,668 kb/s,647 kb/s,668 kb/s,688 kb/s,690 kb/s,646 kb/s,670 kb/s,695 kb/s,640 kb/s,631 kb/s,,,,,,,,,,,,
2025-11-30 01:46:15,747 kb/s,659 kb/s,657 kb/s,643 kb/s,649 kb/s,668 kb/s,704 kb/s,637 kb/s,661 kb/s,688 kb/s,629 kb/s,634 kb/s,,,,,,,,,,,,
2025-11-30 01:46:30,748 kb/s,656 kb/s,663 kb/s,634 kb/s,663 kb/s,674 kb/s,696 kb/s,635 kb/s,667 kb/s,688 kb/s,630 kb/s,628 kb/s,,,,,,,,,,,,
2025-11-30 01:46:45,748 kb/s,678 kb/s,646 kb/s,644 kb/s,664 kb/s,671 kb/s,691 kb/s,652 kb/s,639 kb/s,676 kb/s,616 kb/s,619 kb/s,,,,,,,,,,,,
2025-11-30 01:47:00,733 kb/s,678 kb/s,652 kb/s,652 kb/s,673 kb/s,666 kb/s,694 kb/s,649 kb/s,646 kb/s,701 kb/s,632 kb/s,644 kb/s,,,,,,,,,,,,
2025-11-30 01:47:15,756 kb/s,670 kb/s,645 kb/s,648 kb/s,650 kb/s,654 kb/s,701 kb/s,646 kb/s,639 kb/s,699 kb/s,623 kb/s,650 kb/s,,,,,,,,,,,,
2025-11-30 01:47:30,756 kb/s,659 kb/s,648 kb/s,636 kb/s,676 kb/s,667 kb/s,690 kb/s,641 kb/s,648 kb/s,692 kb/s,627 kb/s,647 kb/s,,,,,,,,,,,,
2025-11-30 01:47:45,748 kb/s,676 kb/s,629 kb/s,643 kb/s,675 kb/s,670 kb/s,676 kb/s,651 kb/s,629 kb/s,674 kb/s,626 kb/s,638 kb/s,,,,,,,,,,,,
