"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}"
2025-11-28 20:35:15,824 kb/s,663 kb/s,663 kb/s,704 kb/s,726 kb/s,755 kb/s,733 kb/s,746 kb/s,707 kb/s,649 kb/s,711 kb/s,704 kb/s,,,,,,,,,,,,
2025-11-28 20:35:30,871 kb/s,708 kb/s,707 kb/s,753 kb/s,765 kb/s,801 kb/s,773 kb/s,791 kb/s,749 kb/s,680 kb/s,744 kb/s,747 kb/s,,,,,,,,,,,,
2025-11-28 20:35:45,926 kb/s,745 kb/s,742 kb/s,793 kb/s,819 kb/s,853 kb/s,804 kb/s,828 kb/s,783 kb/s,721 kb/s,794 kb/s,781 kb/s,,,,,,,,,,,,
2025-11-28 20:36:00,990 kb/s,781 kb/s,766 kb/s,827 kb/s,835 kb/s,873 kb/s,848 kb/s,850 kb/s,806 kb/s,752 kb/s,821 kb/s,809 kb/s,,,,,,,,,,,,
2025-11-28 20:36:15,1.01 Mb/s,786 kb/s,756 kb/s,833 kb/s,824 kb/s,880 kb/s,854 kb/s,885 kb/s,826 kb/s,763 kb/s,821 kb/s,827 kb/s,,,,,,,,,,,,
2025-11-28 20:36:30,1.02 Mb/s,805 kb/s,780 kb/s,856 kb/s,825 kb/s,876 kb/s,864 kb/s,894 kb/s,833 kb/s,763 kb/s,803 kb/s,832 kb/s,,,,,,,,,,,,
2025-11-28 20:36:45,1.03 Mb/s,795 kb/s,792 kb/s,863 kb/s,845 kb/s,894 kb/s,855 kb/s,898 kb/s,833 kb/s,790 kb/s,824 kb/s,823 kb/s,,,,,,,,,,,,
2025-11-28 20:37:00,1.04 Mb/s,822 kb/s,791 kb/s,869 kb/s,855 kb/s,894 kb/s,881 kb/s,891 kb/s,822 kb/s,794 kb/s,821 kb/s,828 kb/s,,,,,,,,,,,,
2025-11-28 20:37:15,1.04 Mb/s,831 kb/s,781 kb/s,859 kb/s,853 kb/s,891 kb/s,894 kb/s,921 kb/s,847 kb/s,794 kb/s,836 kb/s,839 kb/s,,,,,,,,,,,,
2025-11-28 20:37:30,1.04 Mb/s,846 kb/s,808 kb/s,873 kb/s,842 kb/s,882 kb/s,906 kb/s,930 kb/s,851 kb/s,780 kb/s,821 kb/s,852 kb/s,,,,,,,,,,,,
2025-11-28 20:37:45,1.05 Mb/s,837 kb/s,820 kb/s,877 kb/s,858 kb/s,900 kb/s,871 kb/s,937 kb/s,848 kb/s,797 kb/s,845 kb/s,851 kb/s,,,,,,,,,,,,
2025-11-28 20:38:00,1.09 Mb/s,864 kb/s,827 kb/s,877 kb/s,858 kb/s,906 kb/s,907 kb/s,919 kb/s,835 kb/s,804 kb/s,845 kb/s,851 kb/s,,,,,,,,,,,,
2025-11-28 20:38:15,1.09 Mb/s,861 kb/s,811 kb/s,880 kb/s,855 kb/s,902 kb/s,912 kb/s,947 kb/s,852 kb/s,808 kb/s,857 kb/s,861 kb/s,,,,,,,,,,,,
2025-11-28 20:38:30,1.10 Mb/s,878 kb/s,825 kb/s,905 kb/s,841 kb/s,892 kb/s,928 kb/s,953 kb/s,862 kb/s,790 kb/s,850 kb/s,872 kb/s,,,,,,,,,,,,
2025-11-28 20:38:45,1.10 Mb/s,860 kb/s,825 kb/s,912 kb/s,874 kb/s,906 kb/s,899 kb/s,943 kb/s,856 kb/s,812 kb/s,872 kb/s,874 kb/s,,,,,,,,,,,,
2025-11-28 20:39:00,1.12 Mb/s,887 kb/s,823 kb/s,909 kb/s,867 kb/s,910 kb/s,934 kb/s,923 kb/s,851 kb/s,816 kb/s,872 kb/s,875 kb/s,,,,,,,,,,,,
2025-11-28 20:39:15,1.12 Mb/s,890 kb/s,816 kb/s,902 kb/s,861 kb/s,910 kb/s,925 kb/s,945 kb/s,875 kb/s,828 kb/s,883 kb/s,896 kb/s,,,,,,,,,,,,
2025-11-28 20:39:30,1.11 Mb/s,898 kb/s,830 kb/s,919 kb/s,856 kb/s,894 kb/s,939 kb/s,955 kb/s,880 kb/s,826 kb/s,873 kb/s,907 kb/s,,,,,,,,,,,,
2025-11-28 20:39:45,1.10 Mb/s,877 kb/s,832 kb/s,922 kb/s,880 kb/s,915 kb/s,919 kb/s,935 kb/s,883 kb/s,848 kb/s,890 kb/s,903 kb/s,,,,,,,,,,,,
2025-11-28 20:40:00,1.11 Mb/s,904 kb/s,829 kb/s,915 kb/s,889 kb/s,911 kb/s,939 kb/s,922 kb/s,876 kb/s,851 kb/s,897 kb/s,899 kb/s,,,,,,,,,,,,
2025-11-28 20:40:15,1.11 Mb/s,890 kb/s,823 kb/s,905 kb/s,890 kb/s,906 kb/s,943 kb/s,943 kb/s,885 kb/s,855 kb/s,909 kb/s,905 kb/s,,,,,,,,,,,,
2025-11-28 20:40:30,1.11 Mb/s,895 kb/s,835 kb/s,920 kb/s,877 kb/s,902 kb/s,958 kb/s,951 kb/s,885 kb/s,848 kb/s,893 kb/s,912 kb/s,,,,,,,,,,,,
2025-11-28 20:40:45,1.10 Mb/s,872 kb/s,843 kb/s,921 kb/s,892 kb/s,924 kb/s,951 kb/s,936 kb/s,873 kb/s,871 kb/s,912 kb/s,909 kb/s,,,,,,,,,,,,
2025-11-28 20:41:00,1.12 Mb/s,893 kb/s,851 kb/s,913 kb/s,904 kb/s,922 kb/s,967 kb/s,920 kb/s,871 kb/s,871 kb/s,912 kb/s,904 kb/s,,,,,,,,,,,,
2025-11-28 20:41:15,1.11 Mb/s,882 kb/s,837 kb/s,903 kb/s,897 kb/s,911 kb/s,976 kb/s,928 kb/s,885 kb/s,872 kb/s,918 kb/s,917 kb/s,,,,,,,,,,,,
2025-11-28 20:41:30,1.11 Mb/s,887 kb/s,849 kb/s,928 kb/s,891 kb/s,907 kb/s,974 kb/s,939 kb/s,889 kb/s,855 kb/s,898 kb/s,933 kb/s,,,,,,,,,,,,
2025-11-28 20:41:45,1.11 Mb/s,864 kb/s,854 kb/s,931 kb/s,907 kb/s,931 kb/s,965 kb/s,931 kb/s,886 kb/s,871 kb/s,928 kb/s,931 kb/s,,,,,,,,,,,,
2025-11-28 20:42:00,1.13 Mb/s,875 kb/s,845 kb/s,929 kb/s,910 kb/s,936 kb/s,982 kb/s,909 kb/s,876 kb/s,875 kb/s,926 kb/s,929 kb/s,,,,,,,,,,,,
2025-11-28 20:42:15,1.11 Mb/s,874 kb/s,829 kb/s,925 kb/s,902 kb/s,930 kb/s,982 kb/s,931 kb/s,889 kb/s,876 kb/s,938 kb/s,925 kb/s,,,,,,,,,,,,
2025-11-28 20:42:30,1.11 Mb/s,881 kb/s,846 kb/s,946 kb/s,896 kb/s,927 kb/s,1.00 Mb/s,929 kb/s,892 kb/s,864 kb/s,916 kb/s,926 kb/s,,,,,,,,,,,,
2025-11-28 20:42:45,1.10 Mb/s,860 kb/s,850 kb/s,945 kb/s,923 kb/s,941 kb/s,966 kb/s,922 kb/s,892 kb/s,879 kb/s,938 kb/s,922 kb/s,,,,,,,,,,,,
2025-11-28 20:43:00,1.12 Mb/s,882 kb/s,847 kb/s,939 kb/s,922 kb/s,952 kb/s,988 kb/s,905 kb/s,883 kb/s,881 kb/s,932 kb/s,919 kb/s,,,,,,,,,,,,
2025-11-28 20:43:15,1.11 Mb/s,879 kb/s,842 kb/s,924 kb/s,917 kb/s,955 kb/s,978 kb/s,920 kb/s,893 kb/s,889 kb/s,941 kb/s,918 kb/s,,,,,,,,,,,,
2025-11-28 20:43:30,1.09 Mb/s,886 kb/s,860 kb/s,938 kb/s,900 kb/s,943 kb/s,991 kb/s,931 kb/s,900 kb/s,872 kb/s,922 kb/s,935 kb/s,,,,,,,,,,,,
2025-11-28 20:43:45,1.09 Mb/s,866 kb/s,853 kb/s,943 kb/s,915 kb/s,962 kb/s,961 kb/s,934 kb/s,901 kb/s,876 kb/s,934 kb/s,930 kb/s,,,,,,,,,,,,
2025-11-28 20:44:00,1.10 Mb/s,881 kb/s,845 kb/s,940 kb/s,917 kb/s,958 kb/s,985 kb/s,913 kb/s,879 kb/s,874 kb/s,926 kb/s,910 kb/s,,,,,,,,,,,,
2025-11-28 20:44:15,1.09 Mb/s,884 kb/s,831 kb/s,924 kb/s,898 kb/s,949 kb/s,969 kb/s,932 kb/s,895 kb/s,864 kb/s,931 kb/s,908 kb/s,,,,,,,,,,,,
2025-11-28 20:44:30,1.08 Mb/s,888 kb/s,847 kb/s,932 kb/s,880 kb/s,930 kb/s,972 kb/s,939 kb/s,893 kb/s,849 kb/s,911 kb/s,912 kb/s,,,,,,,,,,,,
2025-11-28 20:44:45,1.08 Mb/s,865 kb/s,845 kb/s,935 kb/s,895 kb/s,943 kb/s,955 kb/s,926 kb/s,889 kb/s,866 kb/s,919 kb/s,909 kb/s,,,,,,,,,,,,
2025-11-28 20:45:00,1.09 Mb/s,890 kb/s,838 kb/s,933 kb/s,892 kb/s,944 kb/s,970 kb/s,904 kb/s,878 kb/s,861 kb/s,906 kb/s,904 kb/s,,,,,,,,,,,,
2025-11-28 20:45:15,1.08 Mb/s,888 kb/s,821 kb/s,914 kb/s,891 kb/s,931 kb/s,960 kb/s,917 kb/s,901 kb/s,858 kb/s,910 kb/s,909 kb/s,,,,,,,,,,,,
2025-11-28 20:45:30,1.06 Mb/s,896 kb/s,829 kb/s,937 kb/s,873 kb/s,918 kb/s,961 kb/s,923 kb/s,904 kb/s,829 kb/s,885 kb/s,912 kb/s,,,,,,,,,,,,
2025-11-28 20:45:45,1.06 Mb/s,871 kb/s,820 kb/s,931 kb/s,890 kb/s,932 kb/s,947 kb/s,910 kb/s,890 kb/s,848 kb/s,904 kb/s,906 kb/s,,,,,,,,,,,,
2025-11-28 20:46:00,1.06 Mb/s,886 kb/s,810 kb/s,923 kb/s,893 kb/s,935 kb/s,962 kb/s,906 kb/s,881 kb/s,841 kb/s,901 kb/s,898 kb/s,,,,,,,,,,,,
2025-11-28 20:46:15,1.06 Mb/s,881 kb/s,797 kb/s,903 kb/s,886 kb/s,926 kb/s,953 kb/s,909 kb/s,895 kb/s,840 kb/s,909 kb/s,903 kb/s,,,,,,,,,,,,
2025-11-28 20:46:30,1.05 Mb/s,889 kb/s,811 kb/s,919 kb/s,864 kb/s,905 kb/s,945 kb/s,911 kb/s,888 kb/s,828 kb/s,881 kb/s,906 kb/s,,,,,,,,,,,,
2025-11-28 20:46:45,1.03 Mb/s,872 kb/s,819 kb/s,915 kb/s,881 kb/s,922 kb/s,919 kb/s,909 kb/s,876 kb/s,839 kb/s,893 kb/s,892 kb/s,,,,,,,,,,,,
2025-11-28 20:47:00,1.05 Mb/s,889 kb/s,813 kb/s,905 kb/s,886 kb/s,922 kb/s,926 kb/s,887 kb/s,861 kb/s,832 kb/s,882 kb/s,893 kb/s,,,,,,,,,,,,
2025-11-28 20:47:15,1.05 Mb/s,884 kb/s,795 kb/s,885 kb/s,873 kb/s,909 kb/s,908 kb/s,900 kb/s,878 kb/s,828 kb/s,887 kb/s,904 kb/s,,,,,,,,,,,,
2025-11-28 20:47:17,,,,,,,,,,,,,909 kb/s,873 kb/s,920 kb/s,1.03 Mb/s,887 kb/s,828 kb/s,885 kb/s,795 kb/s,904 kb/s,878 kb/s,900 kb/s,884 kb/s
