"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}"
2025-11-28 20:35:15,647 kb/s,571 kb/s,536 kb/s,551 kb/s,574 kb/s,563 kb/s,560 kb/s,580 kb/s,560 kb/s,606 kb/s,566 kb/s,594 kb/s,,,,,,,,,,,,
2025-11-28 20:35:30,686 kb/s,599 kb/s,586 kb/s,599 kb/s,612 kb/s,596 kb/s,589 kb/s,608 kb/s,591 kb/s,638 kb/s,589 kb/s,637 kb/s,,,,,,,,,,,,
2025-11-28 20:35:45,730 kb/s,626 kb/s,616 kb/s,630 kb/s,666 kb/s,648 kb/s,617 kb/s,639 kb/s,616 kb/s,692 kb/s,639 kb/s,666 kb/s,,,,,,,,,,,,
2025-11-28 20:36:00,770 kb/s,668 kb/s,642 kb/s,657 kb/s,696 kb/s,682 kb/s,681 kb/s,658 kb/s,638 kb/s,718 kb/s,669 kb/s,693 kb/s,,,,,,,,,,,,
2025-11-28 20:36:15,775 kb/s,669 kb/s,629 kb/s,650 kb/s,704 kb/s,679 kb/s,675 kb/s,678 kb/s,660 kb/s,714 kb/s,676 kb/s,694 kb/s,,,,,,,,,,,,
2025-11-28 20:36:30,774 kb/s,681 kb/s,638 kb/s,672 kb/s,688 kb/s,668 kb/s,688 kb/s,682 kb/s,662 kb/s,702 kb/s,669 kb/s,708 kb/s,,,,,,,,,,,,
2025-11-28 20:36:45,778 kb/s,663 kb/s,639 kb/s,679 kb/s,710 kb/s,685 kb/s,671 kb/s,681 kb/s,661 kb/s,715 kb/s,691 kb/s,712 kb/s,,,,,,,,,,,,
2025-11-28 20:37:00,795 kb/s,677 kb/s,641 kb/s,671 kb/s,710 kb/s,694 kb/s,697 kb/s,673 kb/s,655 kb/s,708 kb/s,687 kb/s,703 kb/s,,,,,,,,,,,,
2025-11-28 20:37:15,801 kb/s,671 kb/s,634 kb/s,666 kb/s,716 kb/s,691 kb/s,686 kb/s,685 kb/s,667 kb/s,717 kb/s,691 kb/s,715 kb/s,,,,,,,,,,,,
2025-11-28 20:37:30,799 kb/s,673 kb/s,638 kb/s,689 kb/s,698 kb/s,685 kb/s,695 kb/s,684 kb/s,669 kb/s,710 kb/s,671 kb/s,718 kb/s,,,,,,,,,,,,
2025-11-28 20:37:45,797 kb/s,652 kb/s,639 kb/s,693 kb/s,719 kb/s,708 kb/s,690 kb/s,675 kb/s,673 kb/s,725 kb/s,691 kb/s,716 kb/s,,,,,,,,,,,,
2025-11-28 20:38:00,810 kb/s,673 kb/s,637 kb/s,687 kb/s,730 kb/s,712 kb/s,708 kb/s,672 kb/s,668 kb/s,721 kb/s,690 kb/s,711 kb/s,,,,,,,,,,,,
2025-11-28 20:38:15,810 kb/s,676 kb/s,640 kb/s,675 kb/s,722 kb/s,709 kb/s,698 kb/s,690 kb/s,689 kb/s,728 kb/s,695 kb/s,712 kb/s,,,,,,,,,,,,
2025-11-28 20:38:30,804 kb/s,676 kb/s,657 kb/s,695 kb/s,714 kb/s,695 kb/s,706 kb/s,691 kb/s,685 kb/s,717 kb/s,675 kb/s,716 kb/s,,,,,,,,,,,,
2025-11-28 20:38:45,796 kb/s,663 kb/s,662 kb/s,690 kb/s,720 kb/s,718 kb/s,703 kb/s,687 kb/s,680 kb/s,736 kb/s,694 kb/s,712 kb/s,,,,,,,,,,,,
2025-11-28 20:39:00,811 kb/s,683 kb/s,657 kb/s,689 kb/s,731 kb/s,720 kb/s,720 kb/s,682 kb/s,665 kb/s,735 kb/s,694 kb/s,701 kb/s,,,,,,,,,,,,
2025-11-28 20:39:15,805 kb/s,679 kb/s,651 kb/s,682 kb/s,726 kb/s,712 kb/s,723 kb/s,697 kb/s,684 kb/s,740 kb/s,702 kb/s,702 kb/s,,,,,,,,,,,,
2025-11-28 20:39:30,811 kb/s,692 kb/s,672 kb/s,706 kb/s,712 kb/s,703 kb/s,739 kb/s,696 kb/s,688 kb/s,724 kb/s,689 kb/s,703 kb/s,,,,,,,,,,,,
2025-11-28 20:39:45,807 kb/s,676 kb/s,678 kb/s,707 kb/s,725 kb/s,715 kb/s,721 kb/s,689 kb/s,676 kb/s,738 kb/s,705 kb/s,695 kb/s,,,,,,,,,,,,
2025-11-28 20:40:00,821 kb/s,692 kb/s,672 kb/s,710 kb/s,724 kb/s,721 kb/s,751 kb/s,679 kb/s,666 kb/s,732 kb/s,695 kb/s,693 kb/s,,,,,,,,,,,,
2025-11-28 20:40:15,813 kb/s,702 kb/s,653 kb/s,699 kb/s,712 kb/s,716 kb/s,753 kb/s,699 kb/s,683 kb/s,738 kb/s,702 kb/s,695 kb/s,,,,,,,,,,,,
2025-11-28 20:40:30,803 kb/s,711 kb/s,670 kb/s,720 kb/s,693 kb/s,696 kb/s,759 kb/s,703 kb/s,688 kb/s,720 kb/s,682 kb/s,701 kb/s,,,,,,,,,,,,
2025-11-28 20:40:45,812 kb/s,695 kb/s,672 kb/s,720 kb/s,709 kb/s,711 kb/s,728 kb/s,704 kb/s,690 kb/s,735 kb/s,702 kb/s,689 kb/s,,,,,,,,,,,,
2025-11-28 20:41:00,820 kb/s,714 kb/s,664 kb/s,716 kb/s,704 kb/s,717 kb/s,763 kb/s,694 kb/s,676 kb/s,735 kb/s,694 kb/s,687 kb/s,,,,,,,,,,,,
2025-11-28 20:41:15,813 kb/s,710 kb/s,654 kb/s,703 kb/s,703 kb/s,711 kb/s,748 kb/s,728 kb/s,688 kb/s,743 kb/s,701 kb/s,696 kb/s,,,,,,,,,,,,
2025-11-28 20:41:30,800 kb/s,723 kb/s,673 kb/s,717 kb/s,683 kb/s,697 kb/s,760 kb/s,725 kb/s,690 kb/s,730 kb/s,682 kb/s,696 kb/s,,,,,,,,,,,,
2025-11-28 20:41:45,808 kb/s,712 kb/s,670 kb/s,723 kb/s,702 kb/s,710 kb/s,730 kb/s,724 kb/s,690 kb/s,759 kb/s,690 kb/s,689 kb/s,,,,,,,,,,,,
2025-11-28 20:42:00,815 kb/s,740 kb/s,668 kb/s,721 kb/s,700 kb/s,713 kb/s,757 kb/s,721 kb/s,685 kb/s,752 kb/s,685 kb/s,677 kb/s,,,,,,,,,,,,
2025-11-28 20:42:15,816 kb/s,735 kb/s,669 kb/s,701 kb/s,699 kb/s,700 kb/s,749 kb/s,737 kb/s,700 kb/s,751 kb/s,685 kb/s,690 kb/s,,,,,,,,,,,,
2025-11-28 20:42:30,810 kb/s,745 kb/s,682 kb/s,716 kb/s,688 kb/s,679 kb/s,743 kb/s,740 kb/s,701 kb/s,741 kb/s,663 kb/s,703 kb/s,,,,,,,,,,,,
2025-11-28 20:42:45,810 kb/s,725 kb/s,684 kb/s,720 kb/s,697 kb/s,696 kb/s,731 kb/s,728 kb/s,692 kb/s,760 kb/s,676 kb/s,697 kb/s,,,,,,,,,,,,
2025-11-28 20:43:00,822 kb/s,745 kb/s,674 kb/s,716 kb/s,703 kb/s,691 kb/s,758 kb/s,719 kb/s,679 kb/s,751 kb/s,671 kb/s,692 kb/s,,,,,,,,,,,,
2025-11-28 20:43:15,819 kb/s,743 kb/s,659 kb/s,707 kb/s,698 kb/s,679 kb/s,761 kb/s,738 kb/s,702 kb/s,749 kb/s,672 kb/s,704 kb/s,,,,,,,,,,,,
2025-11-28 20:43:30,816 kb/s,750 kb/s,675 kb/s,735 kb/s,686 kb/s,667 kb/s,765 kb/s,736 kb/s,699 kb/s,732 kb/s,652 kb/s,705 kb/s,,,,,,,,,,,,
2025-11-28 20:43:45,816 kb/s,726 kb/s,681 kb/s,733 kb/s,700 kb/s,683 kb/s,749 kb/s,718 kb/s,688 kb/s,757 kb/s,674 kb/s,701 kb/s,,,,,,,,,,,,
2025-11-28 20:44:00,826 kb/s,744 kb/s,674 kb/s,724 kb/s,694 kb/s,689 kb/s,766 kb/s,707 kb/s,673 kb/s,742 kb/s,671 kb/s,699 kb/s,,,,,,,,,,,,
2025-11-28 20:44:15,814 kb/s,728 kb/s,653 kb/s,704 kb/s,690 kb/s,679 kb/s,759 kb/s,720 kb/s,689 kb/s,745 kb/s,674 kb/s,714 kb/s,,,,,,,,,,,,
2025-11-28 20:44:30,804 kb/s,738 kb/s,668 kb/s,729 kb/s,676 kb/s,666 kb/s,764 kb/s,719 kb/s,690 kb/s,726 kb/s,654 kb/s,723 kb/s,,,,,,,,,,,,
2025-11-28 20:44:45,798 kb/s,719 kb/s,668 kb/s,719 kb/s,693 kb/s,683 kb/s,734 kb/s,716 kb/s,679 kb/s,739 kb/s,677 kb/s,712 kb/s,,,,,,,,,,,,
2025-11-28 20:45:00,813 kb/s,730 kb/s,665 kb/s,712 kb/s,700 kb/s,684 kb/s,751 kb/s,700 kb/s,667 kb/s,732 kb/s,680 kb/s,705 kb/s,,,,,,,,,,,,
2025-11-28 20:45:15,810 kb/s,723 kb/s,654 kb/s,696 kb/s,687 kb/s,683 kb/s,748 kb/s,708 kb/s,675 kb/s,730 kb/s,686 kb/s,711 kb/s,,,,,,,,,,,,
2025-11-28 20:45:30,800 kb/s,727 kb/s,672 kb/s,710 kb/s,677 kb/s,664 kb/s,750 kb/s,707 kb/s,670 kb/s,721 kb/s,665 kb/s,726 kb/s,,,,,,,,,,,,
2025-11-28 20:45:45,805 kb/s,705 kb/s,677 kb/s,710 kb/s,690 kb/s,682 kb/s,717 kb/s,700 kb/s,665 kb/s,731 kb/s,678 kb/s,718 kb/s,,,,,,,,,,,,
2025-11-28 20:46:00,817 kb/s,728 kb/s,681 kb/s,708 kb/s,684 kb/s,685 kb/s,740 kb/s,670 kb/s,655 kb/s,725 kb/s,670 kb/s,706 kb/s,,,,,,,,,,,,
2025-11-28 20:46:15,809 kb/s,717 kb/s,664 kb/s,695 kb/s,675 kb/s,675 kb/s,736 kb/s,696 kb/s,670 kb/s,730 kb/s,671 kb/s,709 kb/s,,,,,,,,,,,,
2025-11-28 20:46:30,792 kb/s,714 kb/s,680 kb/s,712 kb/s,660 kb/s,661 kb/s,745 kb/s,693 kb/s,673 kb/s,706 kb/s,658 kb/s,718 kb/s,,,,,,,,,,,,
2025-11-28 20:46:45,788 kb/s,688 kb/s,676 kb/s,711 kb/s,678 kb/s,674 kb/s,714 kb/s,680 kb/s,666 kb/s,721 kb/s,673 kb/s,715 kb/s,,,,,,,,,,,,
2025-11-28 20:47:00,793 kb/s,703 kb/s,662 kb/s,708 kb/s,675 kb/s,675 kb/s,747 kb/s,665 kb/s,654 kb/s,720 kb/s,671 kb/s,696 kb/s,,,,,,,,,,,,
2025-11-28 20:47:15,790 kb/s,690 kb/s,646 kb/s,697 kb/s,669 kb/s,670 kb/s,753 kb/s,681 kb/s,665 kb/s,722 kb/s,675 kb/s,691 kb/s,,,,,,,,,,,,
2025-11-28 20:47:17,,,,,,,,,,,,,670 kb/s,669 kb/s,749 kb/s,785 kb/s,675 kb/s,722 kb/s,697 kb/s,646 kb/s,691 kb/s,665 kb/s,681 kb/s,690 kb/s
