"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""True""}"
2025-11-29 04:37:45,987 kb/s,708 kb/s,774 kb/s,801 kb/s,672 kb/s,767 kb/s,812 kb/s,882 kb/s,755 kb/s,764 kb/s,754 kb/s,860 kb/s,,,,,,,,,,,,
2025-11-29 04:38:00,1.03 Mb/s,722 kb/s,795 kb/s,856 kb/s,698 kb/s,800 kb/s,848 kb/s,918 kb/s,782 kb/s,800 kb/s,790 kb/s,909 kb/s,,,,,,,,,,,,
2025-11-29 04:38:15,1.03 Mb/s,735 kb/s,833 kb/s,855 kb/s,705 kb/s,813 kb/s,872 kb/s,938 kb/s,782 kb/s,810 kb/s,778 kb/s,898 kb/s,,,,,,,,,,,,
2025-11-29 04:38:30,1.07 Mb/s,733 kb/s,839 kb/s,864 kb/s,727 kb/s,802 kb/s,878 kb/s,947 kb/s,809 kb/s,805 kb/s,793 kb/s,925 kb/s,,,,,,,,,,,,
2025-11-29 04:38:45,1.06 Mb/s,737 kb/s,857 kb/s,849 kb/s,734 kb/s,823 kb/s,879 kb/s,958 kb/s,817 kb/s,792 kb/s,797 kb/s,912 kb/s,,,,,,,,,,,,
2025-11-29 04:39:00,1.06 Mb/s,722 kb/s,843 kb/s,878 kb/s,735 kb/s,816 kb/s,877 kb/s,936 kb/s,810 kb/s,781 kb/s,799 kb/s,919 kb/s,,,,,,,,,,,,
2025-11-29 04:39:15,1.05 Mb/s,736 kb/s,867 kb/s,874 kb/s,731 kb/s,824 kb/s,906 kb/s,956 kb/s,799 kb/s,786 kb/s,782 kb/s,911 kb/s,,,,,,,,,,,,
2025-11-29 04:39:30,1.08 Mb/s,738 kb/s,869 kb/s,888 kb/s,746 kb/s,810 kb/s,911 kb/s,953 kb/s,816 kb/s,794 kb/s,798 kb/s,935 kb/s,,,,,,,,,,,,
2025-11-29 04:39:45,1.07 Mb/s,739 kb/s,879 kb/s,882 kb/s,752 kb/s,826 kb/s,893 kb/s,955 kb/s,826 kb/s,787 kb/s,804 kb/s,926 kb/s,,,,,,,,,,,,
2025-11-29 04:40:00,1.05 Mb/s,727 kb/s,863 kb/s,902 kb/s,750 kb/s,828 kb/s,884 kb/s,933 kb/s,825 kb/s,780 kb/s,793 kb/s,936 kb/s,,,,,,,,,,,,
2025-11-29 04:40:15,1.03 Mb/s,739 kb/s,878 kb/s,891 kb/s,733 kb/s,836 kb/s,902 kb/s,950 kb/s,815 kb/s,797 kb/s,785 kb/s,923 kb/s,,,,,,,,,,,,
2025-11-29 04:40:30,1.06 Mb/s,732 kb/s,871 kb/s,895 kb/s,751 kb/s,819 kb/s,902 kb/s,945 kb/s,835 kb/s,800 kb/s,802 kb/s,934 kb/s,,,,,,,,,,,,
2025-11-29 04:40:45,1.06 Mb/s,740 kb/s,888 kb/s,877 kb/s,745 kb/s,842 kb/s,898 kb/s,960 kb/s,843 kb/s,796 kb/s,800 kb/s,936 kb/s,,,,,,,,,,,,
2025-11-29 04:41:00,1.06 Mb/s,731 kb/s,864 kb/s,909 kb/s,749 kb/s,841 kb/s,915 kb/s,961 kb/s,840 kb/s,812 kb/s,796 kb/s,969 kb/s,,,,,,,,,,,,
2025-11-29 04:41:15,1.04 Mb/s,751 kb/s,886 kb/s,905 kb/s,741 kb/s,847 kb/s,928 kb/s,974 kb/s,820 kb/s,822 kb/s,781 kb/s,947 kb/s,,,,,,,,,,,,
2025-11-29 04:41:30,1.06 Mb/s,747 kb/s,883 kb/s,912 kb/s,757 kb/s,838 kb/s,926 kb/s,964 kb/s,832 kb/s,822 kb/s,788 kb/s,979 kb/s,,,,,,,,,,,,
2025-11-29 04:41:45,1.06 Mb/s,764 kb/s,891 kb/s,892 kb/s,752 kb/s,851 kb/s,921 kb/s,971 kb/s,837 kb/s,817 kb/s,790 kb/s,980 kb/s,,,,,,,,,,,,
2025-11-29 04:42:00,1.07 Mb/s,756 kb/s,877 kb/s,918 kb/s,750 kb/s,850 kb/s,904 kb/s,951 kb/s,834 kb/s,815 kb/s,801 kb/s,1000 kb/s,,,,,,,,,,,,
2025-11-29 04:42:15,1.05 Mb/s,774 kb/s,900 kb/s,911 kb/s,737 kb/s,854 kb/s,910 kb/s,975 kb/s,825 kb/s,824 kb/s,787 kb/s,969 kb/s,,,,,,,,,,,,
2025-11-29 04:42:30,1.08 Mb/s,771 kb/s,889 kb/s,921 kb/s,761 kb/s,835 kb/s,913 kb/s,957 kb/s,841 kb/s,827 kb/s,804 kb/s,989 kb/s,,,,,,,,,,,,
2025-11-29 04:42:45,1.08 Mb/s,770 kb/s,904 kb/s,903 kb/s,764 kb/s,853 kb/s,907 kb/s,960 kb/s,845 kb/s,817 kb/s,803 kb/s,981 kb/s,,,,,,,,,,,,
2025-11-29 04:43:00,1.08 Mb/s,768 kb/s,885 kb/s,925 kb/s,757 kb/s,847 kb/s,902 kb/s,951 kb/s,839 kb/s,810 kb/s,806 kb/s,989 kb/s,,,,,,,,,,,,
2025-11-29 04:43:15,1.07 Mb/s,781 kb/s,901 kb/s,927 kb/s,755 kb/s,873 kb/s,919 kb/s,971 kb/s,828 kb/s,829 kb/s,800 kb/s,968 kb/s,,,,,,,,,,,,
2025-11-29 04:43:30,1.11 Mb/s,781 kb/s,896 kb/s,930 kb/s,769 kb/s,872 kb/s,923 kb/s,965 kb/s,843 kb/s,829 kb/s,816 kb/s,993 kb/s,,,,,,,,,,,,
2025-11-29 04:43:45,1.10 Mb/s,788 kb/s,896 kb/s,912 kb/s,768 kb/s,888 kb/s,916 kb/s,969 kb/s,843 kb/s,821 kb/s,813 kb/s,996 kb/s,,,,,,,,,,,,
2025-11-29 04:44:00,1.09 Mb/s,778 kb/s,876 kb/s,922 kb/s,769 kb/s,885 kb/s,909 kb/s,957 kb/s,835 kb/s,814 kb/s,807 kb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-29 04:44:15,1.08 Mb/s,789 kb/s,892 kb/s,922 kb/s,765 kb/s,892 kb/s,924 kb/s,956 kb/s,828 kb/s,822 kb/s,799 kb/s,992 kb/s,,,,,,,,,,,,
2025-11-29 04:44:30,1.11 Mb/s,787 kb/s,884 kb/s,927 kb/s,779 kb/s,876 kb/s,929 kb/s,963 kb/s,834 kb/s,817 kb/s,817 kb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-29 04:44:45,1.11 Mb/s,793 kb/s,888 kb/s,909 kb/s,777 kb/s,890 kb/s,917 kb/s,964 kb/s,840 kb/s,815 kb/s,829 kb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-29 04:45:00,1.12 Mb/s,780 kb/s,877 kb/s,926 kb/s,779 kb/s,885 kb/s,898 kb/s,941 kb/s,836 kb/s,804 kb/s,825 kb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-29 04:45:15,1.09 Mb/s,791 kb/s,894 kb/s,928 kb/s,769 kb/s,890 kb/s,923 kb/s,961 kb/s,825 kb/s,814 kb/s,808 kb/s,1.00 Mb/s,,,,,,,,,,,,
2025-11-29 04:45:30,1.11 Mb/s,788 kb/s,883 kb/s,925 kb/s,789 kb/s,875 kb/s,921 kb/s,946 kb/s,847 kb/s,812 kb/s,821 kb/s,1.02 Mb/s,,,,,,,,,,,,
2025-11-29 04:45:45,1.10 Mb/s,801 kb/s,895 kb/s,890 kb/s,786 kb/s,891 kb/s,884 kb/s,950 kb/s,845 kb/s,785 kb/s,822 kb/s,997 kb/s,,,,,,,,,,,,
2025-11-29 04:46:00,1.11 Mb/s,780 kb/s,876 kb/s,911 kb/s,788 kb/s,896 kb/s,880 kb/s,925 kb/s,852 kb/s,785 kb/s,826 kb/s,1.04 Mb/s,,,,,,,,,,,,
2025-11-29 04:46:15,1.09 Mb/s,798 kb/s,904 kb/s,913 kb/s,775 kb/s,892 kb/s,895 kb/s,955 kb/s,844 kb/s,799 kb/s,811 kb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-29 04:46:30,1.11 Mb/s,777 kb/s,901 kb/s,919 kb/s,793 kb/s,884 kb/s,895 kb/s,940 kb/s,852 kb/s,802 kb/s,825 kb/s,1.02 Mb/s,,,,,,,,,,,,
2025-11-29 04:46:45,1.10 Mb/s,781 kb/s,893 kb/s,895 kb/s,797 kb/s,901 kb/s,893 kb/s,945 kb/s,846 kb/s,793 kb/s,813 kb/s,1000 kb/s,,,,,,,,,,,,
2025-11-29 04:47:00,1.09 Mb/s,764 kb/s,869 kb/s,915 kb/s,791 kb/s,901 kb/s,887 kb/s,918 kb/s,840 kb/s,782 kb/s,817 kb/s,1.00 Mb/s,,,,,,,,,,,,
2025-11-29 04:47:15,1.07 Mb/s,778 kb/s,899 kb/s,911 kb/s,769 kb/s,902 kb/s,912 kb/s,937 kb/s,829 kb/s,799 kb/s,797 kb/s,980 kb/s,,,,,,,,,,,,
2025-11-29 04:47:30,1.09 Mb/s,779 kb/s,896 kb/s,917 kb/s,783 kb/s,889 kb/s,919 kb/s,936 kb/s,845 kb/s,802 kb/s,806 kb/s,1.01 Mb/s,,,,,,,,,,,,
2025-11-29 04:47:45,1.09 Mb/s,772 kb/s,895 kb/s,898 kb/s,787 kb/s,913 kb/s,912 kb/s,931 kb/s,844 kb/s,801 kb/s,812 kb/s,1.00 Mb/s,,,,,,,,,,,,
2025-11-29 04:48:00,1.08 Mb/s,758 kb/s,873 kb/s,911 kb/s,778 kb/s,894 kb/s,901 kb/s,901 kb/s,835 kb/s,787 kb/s,802 kb/s,1.00 Mb/s,,,,,,,,,,,,
2025-11-29 04:48:15,1.05 Mb/s,766 kb/s,889 kb/s,911 kb/s,769 kb/s,882 kb/s,916 kb/s,911 kb/s,818 kb/s,805 kb/s,785 kb/s,988 kb/s,,,,,,,,,,,,
2025-11-29 04:48:30,1.07 Mb/s,761 kb/s,886 kb/s,910 kb/s,787 kb/s,870 kb/s,918 kb/s,905 kb/s,840 kb/s,807 kb/s,807 kb/s,1.00 Mb/s,,,,,,,,,,,,
2025-11-29 04:48:45,1.07 Mb/s,764 kb/s,894 kb/s,893 kb/s,793 kb/s,896 kb/s,900 kb/s,900 kb/s,849 kb/s,801 kb/s,804 kb/s,985 kb/s,,,,,,,,,,,,
2025-11-29 04:49:00,1.06 Mb/s,748 kb/s,873 kb/s,899 kb/s,782 kb/s,884 kb/s,880 kb/s,897 kb/s,841 kb/s,788 kb/s,793 kb/s,992 kb/s,,,,,,,,,,,,
2025-11-29 04:49:15,1.03 Mb/s,764 kb/s,901 kb/s,896 kb/s,768 kb/s,895 kb/s,898 kb/s,911 kb/s,841 kb/s,804 kb/s,769 kb/s,975 kb/s,,,,,,,,,,,,
2025-11-29 04:49:30,1.04 Mb/s,764 kb/s,906 kb/s,903 kb/s,786 kb/s,878 kb/s,908 kb/s,907 kb/s,854 kb/s,806 kb/s,779 kb/s,984 kb/s,,,,,,,,,,,,
2025-11-29 04:49:35,,,,,,,,,,,,,786 kb/s,854 kb/s,1.04 Mb/s,779 kb/s,984 kb/s,908 kb/s,907 kb/s,906 kb/s,764 kb/s,798 kb/s,891 kb/s,878 kb/s
