"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}"
2025-11-28 19:47:45,648 kb/s,586 kb/s,581 kb/s,613 kb/s,563 kb/s,542 kb/s,598 kb/s,537 kb/s,545 kb/s,556 kb/s,556 kb/s,567 kb/s,,,,,,,,,,,,
2025-11-28 19:48:00,681 kb/s,627 kb/s,610 kb/s,652 kb/s,593 kb/s,575 kb/s,632 kb/s,565 kb/s,581 kb/s,586 kb/s,585 kb/s,598 kb/s,,,,,,,,,,,,
2025-11-28 19:48:15,748 kb/s,655 kb/s,640 kb/s,703 kb/s,628 kb/s,625 kb/s,664 kb/s,598 kb/s,621 kb/s,634 kb/s,635 kb/s,638 kb/s,,,,,,,,,,,,
2025-11-28 19:48:30,778 kb/s,690 kb/s,664 kb/s,737 kb/s,677 kb/s,657 kb/s,682 kb/s,616 kb/s,667 kb/s,660 kb/s,659 kb/s,669 kb/s,,,,,,,,,,,,
2025-11-28 19:48:45,787 kb/s,690 kb/s,677 kb/s,734 kb/s,686 kb/s,658 kb/s,708 kb/s,630 kb/s,668 kb/s,659 kb/s,657 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-28 19:49:00,768 kb/s,700 kb/s,687 kb/s,729 kb/s,681 kb/s,653 kb/s,704 kb/s,629 kb/s,656 kb/s,652 kb/s,636 kb/s,664 kb/s,,,,,,,,,,,,
2025-11-28 19:49:15,791 kb/s,698 kb/s,689 kb/s,737 kb/s,670 kb/s,675 kb/s,709 kb/s,641 kb/s,653 kb/s,667 kb/s,658 kb/s,688 kb/s,,,,,,,,,,,,
2025-11-28 19:49:30,782 kb/s,697 kb/s,688 kb/s,741 kb/s,683 kb/s,678 kb/s,691 kb/s,628 kb/s,657 kb/s,659 kb/s,653 kb/s,696 kb/s,,,,,,,,,,,,
2025-11-28 19:49:45,795 kb/s,696 kb/s,710 kb/s,740 kb/s,684 kb/s,671 kb/s,718 kb/s,637 kb/s,650 kb/s,667 kb/s,668 kb/s,690 kb/s,,,,,,,,,,,,
2025-11-28 19:50:00,779 kb/s,718 kb/s,713 kb/s,1.06 Mb/s,685 kb/s,669 kb/s,921 kb/s,639 kb/s,650 kb/s,657 kb/s,654 kb/s,699 kb/s,,,,,,,,,,,,
2025-11-28 19:50:15,807 kb/s,723 kb/s,716 kb/s,1.08 Mb/s,685 kb/s,690 kb/s,931 kb/s,653 kb/s,657 kb/s,687 kb/s,675 kb/s,732 kb/s,,,,,,,,,,,,
2025-11-28 19:50:30,810 kb/s,740 kb/s,1.04 Mb/s,1.10 Mb/s,707 kb/s,1.02 Mb/s,927 kb/s,663 kb/s,669 kb/s,682 kb/s,694 kb/s,742 kb/s,,,,,,,,,,,,
2025-11-28 19:50:45,823 kb/s,743 kb/s,1.07 Mb/s,1.12 Mb/s,718 kb/s,1.02 Mb/s,962 kb/s,686 kb/s,681 kb/s,705 kb/s,709 kb/s,741 kb/s,,,,,,,,,,,,
2025-11-28 19:51:00,834 kb/s,767 kb/s,1.40 Mb/s,1.15 Mb/s,719 kb/s,1.03 Mb/s,961 kb/s,706 kb/s,1.02 Mb/s,709 kb/s,716 kb/s,747 kb/s,,,,,,,,,,,,
2025-11-28 19:51:15,862 kb/s,763 kb/s,1.72 Mb/s,1.17 Mb/s,718 kb/s,1.05 Mb/s,980 kb/s,738 kb/s,1.04 Mb/s,750 kb/s,741 kb/s,774 kb/s,,,,,,,,,,,,
2025-11-28 19:51:30,858 kb/s,1.10 Mb/s,1.72 Mb/s,1.19 Mb/s,742 kb/s,1.07 Mb/s,973 kb/s,741 kb/s,1.05 Mb/s,763 kb/s,749 kb/s,786 kb/s,,,,,,,,,,,,
2025-11-28 19:51:45,864 kb/s,1.41 Mb/s,1.74 Mb/s,1.19 Mb/s,753 kb/s,1.08 Mb/s,999 kb/s,790 kb/s,1.06 Mb/s,801 kb/s,1.07 Mb/s,796 kb/s,,,,,,,,,,,,
2025-11-28 19:52:00,856 kb/s,1.46 Mb/s,1.75 Mb/s,1.19 Mb/s,756 kb/s,1.10 Mb/s,1.01 Mb/s,788 kb/s,1.09 Mb/s,802 kb/s,1.38 Mb/s,794 kb/s,,,,,,,,,,,,
2025-11-28 19:52:15,872 kb/s,1.46 Mb/s,1.76 Mb/s,1.20 Mb/s,770 kb/s,1.12 Mb/s,1.35 Mb/s,811 kb/s,1.09 Mb/s,1.14 Mb/s,1.40 Mb/s,832 kb/s,,,,,,,,,,,,
2025-11-28 19:52:30,868 kb/s,1.48 Mb/s,1.77 Mb/s,1.21 Mb/s,794 kb/s,1.14 Mb/s,1.35 Mb/s,822 kb/s,1.10 Mb/s,1.15 Mb/s,1.41 Mb/s,848 kb/s,,,,,,,,,,,,
2025-11-28 19:52:45,889 kb/s,1.49 Mb/s,1.79 Mb/s,1.21 Mb/s,1.11 Mb/s,1.45 Mb/s,1.39 Mb/s,846 kb/s,1.10 Mb/s,1.17 Mb/s,1.43 Mb/s,864 kb/s,,,,,,,,,,,,
2025-11-28 19:53:00,869 kb/s,1.83 Mb/s,1.80 Mb/s,1.20 Mb/s,1.11 Mb/s,1.47 Mb/s,1.39 Mb/s,860 kb/s,1.10 Mb/s,1.16 Mb/s,1.44 Mb/s,876 kb/s,,,,,,,,,,,,
2025-11-28 19:53:15,1.22 Mb/s,1.83 Mb/s,1.79 Mb/s,1.22 Mb/s,1.12 Mb/s,1.48 Mb/s,1.40 Mb/s,870 kb/s,1.11 Mb/s,1.19 Mb/s,1.47 Mb/s,1.20 Mb/s,,,,,,,,,,,,
2025-11-28 19:53:30,1.23 Mb/s,1.85 Mb/s,1.80 Mb/s,1.24 Mb/s,1.13 Mb/s,1.49 Mb/s,1.41 Mb/s,882 kb/s,1.12 Mb/s,1.19 Mb/s,1.47 Mb/s,1.21 Mb/s,,,,,,,,,,,,
2025-11-28 19:53:45,1.24 Mb/s,1.84 Mb/s,1.82 Mb/s,1.55 Mb/s,1.13 Mb/s,1.49 Mb/s,1.43 Mb/s,902 kb/s,1.13 Mb/s,1.51 Mb/s,1.50 Mb/s,1.21 Mb/s,,,,,,,,,,,,
2025-11-28 19:54:00,1.23 Mb/s,2.17 Mb/s,1.83 Mb/s,1.56 Mb/s,1.14 Mb/s,1.50 Mb/s,1.43 Mb/s,921 kb/s,1.16 Mb/s,1.50 Mb/s,1.51 Mb/s,1.21 Mb/s,,,,,,,,,,,,
2025-11-28 19:54:15,1.26 Mb/s,2.19 Mb/s,1.83 Mb/s,1.57 Mb/s,1.16 Mb/s,1.54 Mb/s,1.44 Mb/s,1.45 Mb/s,1.17 Mb/s,1.53 Mb/s,1.54 Mb/s,1.25 Mb/s,,,,,,,,,,,,
2025-11-28 19:54:30,1.25 Mb/s,2.23 Mb/s,1.84 Mb/s,1.59 Mb/s,1.18 Mb/s,1.56 Mb/s,1.44 Mb/s,1.56 Mb/s,1.19 Mb/s,1.55 Mb/s,1.54 Mb/s,1.25 Mb/s,,,,,,,,,,,,
2025-11-28 19:54:45,1.27 Mb/s,2.23 Mb/s,1.86 Mb/s,1.26 Mb/s,1.19 Mb/s,1.55 Mb/s,1.26 Mb/s,1.59 Mb/s,1.18 Mb/s,1.89 Mb/s,1.89 Mb/s,1.24 Mb/s,,,,,,,,,,,,
2025-11-28 19:55:00,1.26 Mb/s,2.24 Mb/s,2.17 Mb/s,1.27 Mb/s,1.17 Mb/s,1.56 Mb/s,1.25 Mb/s,1.60 Mb/s,1.21 Mb/s,1.87 Mb/s,1.87 Mb/s,1.24 Mb/s,,,,,,,,,,,,
2025-11-28 19:55:15,1.28 Mb/s,2.24 Mb/s,1.84 Mb/s,1.26 Mb/s,1.16 Mb/s,1.57 Mb/s,1.25 Mb/s,1.58 Mb/s,1.22 Mb/s,1.89 Mb/s,1.90 Mb/s,1.25 Mb/s,,,,,,,,,,,,
2025-11-28 19:55:30,1.28 Mb/s,2.26 Mb/s,1.83 Mb/s,1.25 Mb/s,1.19 Mb/s,1.88 Mb/s,1.23 Mb/s,1.59 Mb/s,1.23 Mb/s,1.87 Mb/s,1.92 Mb/s,1.26 Mb/s,,,,,,,,,,,,
2025-11-28 19:55:45,1.26 Mb/s,2.26 Mb/s,1.53 Mb/s,1.20 Mb/s,1.19 Mb/s,1.85 Mb/s,1.25 Mb/s,1.60 Mb/s,896 kb/s,2.19 Mb/s,1.93 Mb/s,1.24 Mb/s,,,,,,,,,,,,
2025-11-28 19:56:00,1.25 Mb/s,2.27 Mb/s,1.22 Mb/s,1.19 Mb/s,1.17 Mb/s,2.47 Mb/s,1.24 Mb/s,1.58 Mb/s,896 kb/s,2.16 Mb/s,1.93 Mb/s,1.25 Mb/s,,,,,,,,,,,,
2025-11-28 19:56:15,1.27 Mb/s,2.17 Mb/s,1.20 Mb/s,1.19 Mb/s,1.16 Mb/s,2.49 Mb/s,1.24 Mb/s,1.58 Mb/s,904 kb/s,2.18 Mb/s,1.96 Mb/s,1.25 Mb/s,,,,,,,,,,,,
2025-11-28 19:56:30,1.27 Mb/s,1.84 Mb/s,1.18 Mb/s,1.19 Mb/s,1.17 Mb/s,2.48 Mb/s,1.22 Mb/s,1.52 Mb/s,891 kb/s,2.14 Mb/s,1.64 Mb/s,1.23 Mb/s,,,,,,,,,,,,
2025-11-28 19:56:45,1.26 Mb/s,1.81 Mb/s,1.19 Mb/s,1.17 Mb/s,1.17 Mb/s,2.44 Mb/s,1.22 Mb/s,1.54 Mb/s,853 kb/s,2.14 Mb/s,1.31 Mb/s,1.21 Mb/s,,,,,,,,,,,,
2025-11-28 19:57:00,1.24 Mb/s,1.81 Mb/s,1.19 Mb/s,1.15 Mb/s,1.13 Mb/s,2.43 Mb/s,882 kb/s,1.51 Mb/s,846 kb/s,1.80 Mb/s,1.28 Mb/s,1.18 Mb/s,,,,,,,,,,,,
2025-11-28 19:57:15,1.26 Mb/s,1.78 Mb/s,1.15 Mb/s,1.15 Mb/s,1.12 Mb/s,2.43 Mb/s,876 kb/s,1.50 Mb/s,841 kb/s,1.80 Mb/s,1.29 Mb/s,1.19 Mb/s,,,,,,,,,,,,
2025-11-28 19:57:30,1.24 Mb/s,1.76 Mb/s,1.13 Mb/s,1.15 Mb/s,823 kb/s,2.11 Mb/s,821 kb/s,1.48 Mb/s,837 kb/s,1.78 Mb/s,1.27 Mb/s,1.17 Mb/s,,,,,,,,,,,,
2025-11-28 19:57:45,1.23 Mb/s,1.43 Mb/s,1.14 Mb/s,1.14 Mb/s,817 kb/s,2.08 Mb/s,836 kb/s,1.47 Mb/s,821 kb/s,1.78 Mb/s,1.25 Mb/s,1.14 Mb/s,,,,,,,,,,,,
2025-11-28 19:58:00,879 kb/s,1.43 Mb/s,1.14 Mb/s,1.12 Mb/s,788 kb/s,2.06 Mb/s,828 kb/s,1.46 Mb/s,802 kb/s,1.76 Mb/s,1.21 Mb/s,815 kb/s,,,,,,,,,,,,
2025-11-28 19:58:15,891 kb/s,1.41 Mb/s,1.12 Mb/s,1.12 Mb/s,778 kb/s,2.08 Mb/s,798 kb/s,1.44 Mb/s,798 kb/s,1.77 Mb/s,1.23 Mb/s,828 kb/s,,,,,,,,,,,,
2025-11-28 19:58:30,884 kb/s,1.40 Mb/s,1.10 Mb/s,795 kb/s,805 kb/s,2.07 Mb/s,772 kb/s,1.42 Mb/s,803 kb/s,1.44 Mb/s,1.21 Mb/s,829 kb/s,,,,,,,,,,,,
2025-11-28 19:58:45,877 kb/s,1.08 Mb/s,1.10 Mb/s,774 kb/s,797 kb/s,2.03 Mb/s,791 kb/s,1.40 Mb/s,769 kb/s,1.42 Mb/s,1.19 Mb/s,792 kb/s,,,,,,,,,,,,
2025-11-28 19:59:00,843 kb/s,1.08 Mb/s,1.09 Mb/s,762 kb/s,764 kb/s,2.00 Mb/s,780 kb/s,868 kb/s,756 kb/s,1.40 Mb/s,1.16 Mb/s,763 kb/s,,,,,,,,,,,,
2025-11-28 19:59:15,860 kb/s,1.04 Mb/s,1.06 Mb/s,748 kb/s,749 kb/s,2.00 Mb/s,754 kb/s,749 kb/s,751 kb/s,1.38 Mb/s,1.17 Mb/s,772 kb/s,,,,,,,,,,,,
2025-11-28 19:59:30,851 kb/s,1.02 Mb/s,1.04 Mb/s,751 kb/s,757 kb/s,1.99 Mb/s,724 kb/s,717 kb/s,758 kb/s,1.04 Mb/s,812 kb/s,760 kb/s,,,,,,,,,,,,
2025-11-28 19:59:45,834 kb/s,1.02 Mb/s,739 kb/s,722 kb/s,756 kb/s,1.96 Mb/s,738 kb/s,707 kb/s,724 kb/s,1.03 Mb/s,816 kb/s,736 kb/s,,,,,,,,,,,,
2025-11-28 20:00:00,805 kb/s,1.01 Mb/s,736 kb/s,706 kb/s,740 kb/s,1.63 Mb/s,717 kb/s,700 kb/s,705 kb/s,1.01 Mb/s,764 kb/s,719 kb/s,,,,,,,,,,,,
2025-11-28 20:00:15,827 kb/s,973 kb/s,715 kb/s,705 kb/s,708 kb/s,1.32 Mb/s,707 kb/s,670 kb/s,689 kb/s,1.01 Mb/s,757 kb/s,728 kb/s,,,,,,,,,,,,
2025-11-28 20:00:30,823 kb/s,959 kb/s,695 kb/s,705 kb/s,722 kb/s,1.32 Mb/s,688 kb/s,637 kb/s,691 kb/s,681 kb/s,729 kb/s,723 kb/s,,,,,,,,,,,,
2025-11-28 20:00:45,811 kb/s,944 kb/s,704 kb/s,688 kb/s,718 kb/s,673 kb/s,699 kb/s,641 kb/s,663 kb/s,681 kb/s,708 kb/s,685 kb/s,,,,,,,,,,,,
2025-11-28 20:01:00,784 kb/s,725 kb/s,702 kb/s,688 kb/s,699 kb/s,653 kb/s,688 kb/s,622 kb/s,654 kb/s,641 kb/s,669 kb/s,681 kb/s,,,,,,,,,,,,
2025-11-28 20:01:15,808 kb/s,717 kb/s,693 kb/s,691 kb/s,685 kb/s,666 kb/s,695 kb/s,634 kb/s,664 kb/s,659 kb/s,685 kb/s,697 kb/s,,,,,,,,,,,,
2025-11-28 20:01:30,804 kb/s,709 kb/s,683 kb/s,701 kb/s,701 kb/s,666 kb/s,679 kb/s,610 kb/s,684 kb/s,649 kb/s,684 kb/s,699 kb/s,,,,,,,,,,,,
2025-11-28 20:01:45,805 kb/s,707 kb/s,695 kb/s,703 kb/s,707 kb/s,657 kb/s,695 kb/s,626 kb/s,683 kb/s,662 kb/s,690 kb/s,686 kb/s,,,,,,,,,,,,
2025-11-28 20:02:00,783 kb/s,728 kb/s,702 kb/s,696 kb/s,694 kb/s,648 kb/s,692 kb/s,616 kb/s,684 kb/s,638 kb/s,676 kb/s,675 kb/s,,,,,,,,,,,,
2025-11-28 20:02:15,808 kb/s,715 kb/s,699 kb/s,704 kb/s,674 kb/s,663 kb/s,706 kb/s,624 kb/s,685 kb/s,655 kb/s,682 kb/s,692 kb/s,,,,,,,,,,,,
2025-11-28 20:02:30,805 kb/s,718 kb/s,689 kb/s,714 kb/s,690 kb/s,670 kb/s,689 kb/s,607 kb/s,689 kb/s,643 kb/s,673 kb/s,691 kb/s,,,,,,,,,,,,
