"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-geth:5054"", job=""cl-07-lighthouse-geth"", service=""cl-07-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-geth:5054"", job=""cl-03-lighthouse-geth"", service=""cl-03-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-geth:5054"", job=""cl-09-lighthouse-geth"", service=""cl-09-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-geth:5054"", job=""cl-01-lighthouse-geth"", service=""cl-01-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-geth:5054"", job=""cl-05-lighthouse-geth"", service=""cl-05-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-geth:5054"", job=""cl-10-lighthouse-geth"", service=""cl-10-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-geth:5054"", job=""cl-12-lighthouse-geth"", service=""cl-12-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-geth:5054"", job=""cl-08-lighthouse-geth"", service=""cl-08-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-geth:5054"", job=""cl-06-lighthouse-geth"", service=""cl-06-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-geth:5054"", job=""cl-11-lighthouse-geth"", service=""cl-11-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-geth:5054"", job=""cl-02-lighthouse-geth"", service=""cl-02-lighthouse-geth"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-geth:5054"", job=""cl-04-lighthouse-geth"", service=""cl-04-lighthouse-geth"", supernode=""True""}"
2025-11-28 20:56:00,673 kb/s,590 kb/s,581 kb/s,570 kb/s,597 kb/s,599 kb/s,583 kb/s,613 kb/s,503 kb/s,586 kb/s,566 kb/s,586 kb/s,,,,,,,,,,,,
2025-11-28 20:56:15,719 kb/s,623 kb/s,629 kb/s,599 kb/s,641 kb/s,630 kb/s,615 kb/s,640 kb/s,537 kb/s,633 kb/s,592 kb/s,617 kb/s,,,,,,,,,,,,
2025-11-28 20:56:30,760 kb/s,657 kb/s,664 kb/s,634 kb/s,669 kb/s,662 kb/s,648 kb/s,668 kb/s,574 kb/s,664 kb/s,630 kb/s,649 kb/s,,,,,,,,,,,,
2025-11-28 20:56:45,786 kb/s,675 kb/s,695 kb/s,659 kb/s,704 kb/s,669 kb/s,665 kb/s,674 kb/s,595 kb/s,701 kb/s,646 kb/s,665 kb/s,,,,,,,,,,,,
2025-11-28 20:57:00,772 kb/s,666 kb/s,678 kb/s,663 kb/s,699 kb/s,688 kb/s,674 kb/s,687 kb/s,594 kb/s,669 kb/s,661 kb/s,672 kb/s,,,,,,,,,,,,
2025-11-28 20:57:15,781 kb/s,660 kb/s,698 kb/s,663 kb/s,724 kb/s,684 kb/s,665 kb/s,694 kb/s,597 kb/s,686 kb/s,660 kb/s,676 kb/s,,,,,,,,,,,,
2025-11-28 20:57:30,784 kb/s,655 kb/s,692 kb/s,645 kb/s,727 kb/s,692 kb/s,677 kb/s,684 kb/s,608 kb/s,680 kb/s,665 kb/s,671 kb/s,,,,,,,,,,,,
2025-11-28 20:57:45,773 kb/s,674 kb/s,716 kb/s,665 kb/s,718 kb/s,679 kb/s,672 kb/s,668 kb/s,604 kb/s,682 kb/s,668 kb/s,659 kb/s,,,,,,,,,,,,
2025-11-28 20:58:00,759 kb/s,695 kb/s,700 kb/s,680 kb/s,724 kb/s,698 kb/s,685 kb/s,685 kb/s,618 kb/s,679 kb/s,687 kb/s,668 kb/s,,,,,,,,,,,,
2025-11-28 20:58:15,787 kb/s,699 kb/s,750 kb/s,696 kb/s,738 kb/s,697 kb/s,700 kb/s,694 kb/s,626 kb/s,707 kb/s,691 kb/s,684 kb/s,,,,,,,,,,,,
2025-11-28 20:58:30,798 kb/s,709 kb/s,751 kb/s,708 kb/s,751 kb/s,713 kb/s,723 kb/s,690 kb/s,637 kb/s,702 kb/s,697 kb/s,682 kb/s,,,,,,,,,,,,
2025-11-28 20:58:45,801 kb/s,722 kb/s,779 kb/s,726 kb/s,774 kb/s,699 kb/s,723 kb/s,700 kb/s,635 kb/s,743 kb/s,700 kb/s,681 kb/s,,,,,,,,,,,,
2025-11-28 20:59:00,822 kb/s,722 kb/s,770 kb/s,736 kb/s,774 kb/s,712 kb/s,736 kb/s,730 kb/s,672 kb/s,735 kb/s,712 kb/s,695 kb/s,,,,,,,,,,,,
2025-11-28 20:59:15,841 kb/s,715 kb/s,794 kb/s,738 kb/s,790 kb/s,716 kb/s,737 kb/s,738 kb/s,703 kb/s,758 kb/s,714 kb/s,696 kb/s,,,,,,,,,,,,
2025-11-28 20:59:30,853 kb/s,728 kb/s,801 kb/s,744 kb/s,796 kb/s,743 kb/s,753 kb/s,735 kb/s,737 kb/s,753 kb/s,733 kb/s,697 kb/s,,,,,,,,,,,,
2025-11-28 20:59:45,858 kb/s,753 kb/s,817 kb/s,762 kb/s,792 kb/s,726 kb/s,757 kb/s,736 kb/s,740 kb/s,772 kb/s,737 kb/s,723 kb/s,,,,,,,,,,,,
2025-11-28 21:00:00,863 kb/s,766 kb/s,808 kb/s,770 kb/s,792 kb/s,754 kb/s,777 kb/s,775 kb/s,749 kb/s,763 kb/s,753 kb/s,741 kb/s,,,,,,,,,,,,
2025-11-28 21:00:15,883 kb/s,770 kb/s,837 kb/s,774 kb/s,811 kb/s,760 kb/s,790 kb/s,778 kb/s,768 kb/s,794 kb/s,760 kb/s,756 kb/s,,,,,,,,,,,,
2025-11-28 21:00:30,892 kb/s,785 kb/s,834 kb/s,774 kb/s,824 kb/s,778 kb/s,820 kb/s,790 kb/s,782 kb/s,796 kb/s,774 kb/s,762 kb/s,,,,,,,,,,,,
2025-11-28 21:00:45,904 kb/s,811 kb/s,846 kb/s,794 kb/s,831 kb/s,756 kb/s,833 kb/s,795 kb/s,781 kb/s,838 kb/s,790 kb/s,794 kb/s,,,,,,,,,,,,
2025-11-28 21:01:00,911 kb/s,814 kb/s,844 kb/s,799 kb/s,834 kb/s,783 kb/s,862 kb/s,822 kb/s,790 kb/s,833 kb/s,823 kb/s,816 kb/s,,,,,,,,,,,,
2025-11-28 21:01:15,924 kb/s,813 kb/s,863 kb/s,806 kb/s,861 kb/s,804 kb/s,867 kb/s,839 kb/s,800 kb/s,848 kb/s,833 kb/s,829 kb/s,,,,,,,,,,,,
2025-11-28 21:01:30,960 kb/s,836 kb/s,864 kb/s,810 kb/s,858 kb/s,834 kb/s,903 kb/s,838 kb/s,831 kb/s,837 kb/s,838 kb/s,846 kb/s,,,,,,,,,,,,
2025-11-28 21:01:45,965 kb/s,861 kb/s,881 kb/s,837 kb/s,869 kb/s,835 kb/s,907 kb/s,852 kb/s,832 kb/s,880 kb/s,841 kb/s,862 kb/s,,,,,,,,,,,,
2025-11-28 21:02:00,959 kb/s,875 kb/s,864 kb/s,838 kb/s,866 kb/s,859 kb/s,928 kb/s,869 kb/s,841 kb/s,878 kb/s,863 kb/s,876 kb/s,,,,,,,,,,,,
2025-11-28 21:02:15,990 kb/s,872 kb/s,896 kb/s,845 kb/s,895 kb/s,855 kb/s,939 kb/s,875 kb/s,870 kb/s,901 kb/s,866 kb/s,886 kb/s,,,,,,,,,,,,
2025-11-28 21:02:30,1.01 Mb/s,880 kb/s,882 kb/s,837 kb/s,927 kb/s,867 kb/s,960 kb/s,871 kb/s,880 kb/s,916 kb/s,871 kb/s,891 kb/s,,,,,,,,,,,,
2025-11-28 21:02:45,1.02 Mb/s,881 kb/s,899 kb/s,849 kb/s,913 kb/s,854 kb/s,959 kb/s,872 kb/s,877 kb/s,917 kb/s,860 kb/s,887 kb/s,,,,,,,,,,,,
2025-11-28 21:03:00,1.01 Mb/s,883 kb/s,862 kb/s,843 kb/s,909 kb/s,897 kb/s,959 kb/s,906 kb/s,886 kb/s,897 kb/s,870 kb/s,885 kb/s,,,,,,,,,,,,
2025-11-28 21:03:15,1.02 Mb/s,859 kb/s,887 kb/s,818 kb/s,924 kb/s,892 kb/s,951 kb/s,915 kb/s,897 kb/s,918 kb/s,867 kb/s,904 kb/s,,,,,,,,,,,,
2025-11-28 21:03:30,1.05 Mb/s,877 kb/s,860 kb/s,834 kb/s,904 kb/s,912 kb/s,965 kb/s,887 kb/s,926 kb/s,889 kb/s,873 kb/s,897 kb/s,,,,,,,,,,,,
2025-11-28 21:03:45,1.02 Mb/s,886 kb/s,869 kb/s,853 kb/s,902 kb/s,904 kb/s,954 kb/s,876 kb/s,901 kb/s,896 kb/s,888 kb/s,917 kb/s,,,,,,,,,,,,
2025-11-28 21:04:00,1.01 Mb/s,896 kb/s,846 kb/s,856 kb/s,913 kb/s,925 kb/s,968 kb/s,890 kb/s,880 kb/s,876 kb/s,892 kb/s,934 kb/s,,,,,,,,,,,,
2025-11-28 21:04:15,1.02 Mb/s,874 kb/s,877 kb/s,858 kb/s,948 kb/s,901 kb/s,959 kb/s,892 kb/s,860 kb/s,900 kb/s,866 kb/s,939 kb/s,,,,,,,,,,,,
2025-11-28 21:04:30,1.02 Mb/s,864 kb/s,865 kb/s,864 kb/s,948 kb/s,923 kb/s,956 kb/s,875 kb/s,875 kb/s,890 kb/s,875 kb/s,906 kb/s,,,,,,,,,,,,
2025-11-28 21:04:45,1.01 Mb/s,869 kb/s,861 kb/s,881 kb/s,929 kb/s,893 kb/s,927 kb/s,842 kb/s,861 kb/s,885 kb/s,868 kb/s,886 kb/s,,,,,,,,,,,,
2025-11-28 21:05:00,994 kb/s,853 kb/s,826 kb/s,867 kb/s,913 kb/s,898 kb/s,906 kb/s,852 kb/s,841 kb/s,855 kb/s,869 kb/s,889 kb/s,,,,,,,,,,,,
2025-11-28 21:05:15,999 kb/s,827 kb/s,837 kb/s,849 kb/s,916 kb/s,882 kb/s,878 kb/s,834 kb/s,834 kb/s,862 kb/s,848 kb/s,879 kb/s,,,,,,,,,,,,
2025-11-28 21:05:30,996 kb/s,805 kb/s,830 kb/s,838 kb/s,896 kb/s,883 kb/s,865 kb/s,804 kb/s,842 kb/s,816 kb/s,826 kb/s,837 kb/s,,,,,,,,,,,,
2025-11-28 21:05:45,982 kb/s,816 kb/s,824 kb/s,856 kb/s,881 kb/s,850 kb/s,828 kb/s,786 kb/s,820 kb/s,806 kb/s,802 kb/s,815 kb/s,,,,,,,,,,,,
2025-11-28 21:06:00,961 kb/s,813 kb/s,802 kb/s,843 kb/s,859 kb/s,841 kb/s,816 kb/s,789 kb/s,806 kb/s,785 kb/s,787 kb/s,815 kb/s,,,,,,,,,,,,
2025-11-28 21:06:15,954 kb/s,779 kb/s,813 kb/s,829 kb/s,869 kb/s,814 kb/s,786 kb/s,784 kb/s,783 kb/s,802 kb/s,772 kb/s,796 kb/s,,,,,,,,,,,,
2025-11-28 21:06:30,953 kb/s,762 kb/s,793 kb/s,808 kb/s,853 kb/s,800 kb/s,781 kb/s,752 kb/s,787 kb/s,764 kb/s,764 kb/s,764 kb/s,,,,,,,,,,,,
2025-11-28 21:06:45,944 kb/s,765 kb/s,804 kb/s,818 kb/s,829 kb/s,781 kb/s,760 kb/s,739 kb/s,768 kb/s,753 kb/s,754 kb/s,753 kb/s,,,,,,,,,,,,
2025-11-28 21:07:00,907 kb/s,759 kb/s,771 kb/s,812 kb/s,799 kb/s,803 kb/s,744 kb/s,749 kb/s,735 kb/s,734 kb/s,755 kb/s,755 kb/s,,,,,,,,,,,,
2025-11-28 21:07:15,907 kb/s,735 kb/s,789 kb/s,794 kb/s,789 kb/s,783 kb/s,722 kb/s,748 kb/s,725 kb/s,734 kb/s,740 kb/s,750 kb/s,,,,,,,,,,,,
2025-11-28 21:07:30,891 kb/s,711 kb/s,765 kb/s,773 kb/s,785 kb/s,785 kb/s,708 kb/s,730 kb/s,716 kb/s,716 kb/s,741 kb/s,734 kb/s,,,,,,,,,,,,
2025-11-28 21:07:45,874 kb/s,716 kb/s,770 kb/s,779 kb/s,767 kb/s,741 kb/s,685 kb/s,697 kb/s,693 kb/s,712 kb/s,721 kb/s,720 kb/s,,,,,,,,,,,,
2025-11-28 21:08:00,856 kb/s,712 kb/s,740 kb/s,779 kb/s,745 kb/s,751 kb/s,676 kb/s,693 kb/s,674 kb/s,684 kb/s,716 kb/s,710 kb/s,,,,,,,,,,,,
2025-11-28 21:08:15,841 kb/s,669 kb/s,754 kb/s,749 kb/s,754 kb/s,730 kb/s,667 kb/s,690 kb/s,651 kb/s,686 kb/s,703 kb/s,698 kb/s,,,,,,,,,,,,
2025-11-28 21:08:30,841 kb/s,653 kb/s,736 kb/s,733 kb/s,729 kb/s,726 kb/s,664 kb/s,673 kb/s,638 kb/s,670 kb/s,682 kb/s,657 kb/s,,,,,,,,,,,,
2025-11-28 21:08:45,826 kb/s,670 kb/s,741 kb/s,748 kb/s,699 kb/s,690 kb/s,635 kb/s,660 kb/s,618 kb/s,674 kb/s,675 kb/s,640 kb/s,,,,,,,,,,,,
2025-11-28 21:08:52,,,,,,,,,,,,,635 kb/s,741 kb/s,613 kb/s,801 kb/s,666 kb/s,645 kb/s,645 kb/s,675 kb/s,705 kb/s,681 kb/s,667 kb/s,732 kb/s
