"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""True""}"
2025-11-30 04:36:45,812 kb/s,677 kb/s,733 kb/s,750 kb/s,688 kb/s,733 kb/s,709 kb/s,725 kb/s,694 kb/s,674 kb/s,731 kb/s,673 kb/s,,,,,,,,,,,,
2025-11-30 04:37:00,813 kb/s,696 kb/s,725 kb/s,752 kb/s,686 kb/s,732 kb/s,704 kb/s,718 kb/s,709 kb/s,680 kb/s,720 kb/s,655 kb/s,,,,,,,,,,,,
2025-11-30 04:37:15,810 kb/s,709 kb/s,721 kb/s,750 kb/s,687 kb/s,731 kb/s,703 kb/s,735 kb/s,709 kb/s,685 kb/s,704 kb/s,674 kb/s,,,,,,,,,,,,
2025-11-30 04:37:30,808 kb/s,716 kb/s,727 kb/s,766 kb/s,698 kb/s,745 kb/s,712 kb/s,738 kb/s,704 kb/s,699 kb/s,733 kb/s,674 kb/s,,,,,,,,,,,,
2025-11-30 04:37:45,828 kb/s,743 kb/s,765 kb/s,772 kb/s,725 kb/s,783 kb/s,742 kb/s,735 kb/s,705 kb/s,715 kb/s,735 kb/s,705 kb/s,,,,,,,,,,,,
2025-11-30 04:38:00,837 kb/s,771 kb/s,777 kb/s,770 kb/s,739 kb/s,795 kb/s,745 kb/s,727 kb/s,751 kb/s,724 kb/s,726 kb/s,688 kb/s,,,,,,,,,,,,
2025-11-30 04:38:15,840 kb/s,782 kb/s,795 kb/s,792 kb/s,738 kb/s,793 kb/s,772 kb/s,753 kb/s,757 kb/s,738 kb/s,712 kb/s,707 kb/s,,,,,,,,,,,,
2025-11-30 04:38:30,853 kb/s,800 kb/s,804 kb/s,816 kb/s,760 kb/s,816 kb/s,766 kb/s,749 kb/s,753 kb/s,762 kb/s,759 kb/s,705 kb/s,,,,,,,,,,,,
2025-11-30 04:38:45,879 kb/s,804 kb/s,825 kb/s,828 kb/s,778 kb/s,820 kb/s,792 kb/s,754 kb/s,765 kb/s,763 kb/s,769 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-30 04:39:00,895 kb/s,827 kb/s,842 kb/s,842 kb/s,798 kb/s,836 kb/s,789 kb/s,760 kb/s,784 kb/s,781 kb/s,784 kb/s,736 kb/s,,,,,,,,,,,,
2025-11-30 04:39:15,893 kb/s,835 kb/s,844 kb/s,845 kb/s,807 kb/s,842 kb/s,792 kb/s,799 kb/s,803 kb/s,791 kb/s,812 kb/s,780 kb/s,,,,,,,,,,,,
2025-11-30 04:39:30,878 kb/s,836 kb/s,853 kb/s,844 kb/s,807 kb/s,876 kb/s,789 kb/s,812 kb/s,807 kb/s,818 kb/s,857 kb/s,796 kb/s,,,,,,,,,,,,
2025-11-30 04:39:45,912 kb/s,823 kb/s,880 kb/s,855 kb/s,843 kb/s,873 kb/s,815 kb/s,814 kb/s,823 kb/s,822 kb/s,879 kb/s,830 kb/s,,,,,,,,,,,,
2025-11-30 04:40:00,917 kb/s,841 kb/s,889 kb/s,856 kb/s,863 kb/s,896 kb/s,829 kb/s,814 kb/s,841 kb/s,830 kb/s,884 kb/s,813 kb/s,,,,,,,,,,,,
2025-11-30 04:40:15,930 kb/s,854 kb/s,894 kb/s,860 kb/s,865 kb/s,905 kb/s,860 kb/s,852 kb/s,864 kb/s,826 kb/s,884 kb/s,835 kb/s,,,,,,,,,,,,
2025-11-30 04:40:30,922 kb/s,849 kb/s,886 kb/s,872 kb/s,868 kb/s,936 kb/s,893 kb/s,857 kb/s,868 kb/s,834 kb/s,911 kb/s,849 kb/s,,,,,,,,,,,,
2025-11-30 04:40:45,950 kb/s,870 kb/s,902 kb/s,892 kb/s,898 kb/s,933 kb/s,912 kb/s,865 kb/s,879 kb/s,848 kb/s,916 kb/s,877 kb/s,,,,,,,,,,,,
2025-11-30 04:41:00,962 kb/s,883 kb/s,924 kb/s,892 kb/s,904 kb/s,946 kb/s,931 kb/s,860 kb/s,911 kb/s,875 kb/s,922 kb/s,879 kb/s,,,,,,,,,,,,
2025-11-30 04:41:15,962 kb/s,903 kb/s,929 kb/s,915 kb/s,900 kb/s,949 kb/s,943 kb/s,890 kb/s,910 kb/s,906 kb/s,937 kb/s,918 kb/s,,,,,,,,,,,,
2025-11-30 04:41:30,949 kb/s,909 kb/s,931 kb/s,932 kb/s,927 kb/s,966 kb/s,934 kb/s,903 kb/s,910 kb/s,922 kb/s,987 kb/s,928 kb/s,,,,,,,,,,,,
2025-11-30 04:41:45,973 kb/s,925 kb/s,965 kb/s,970 kb/s,972 kb/s,963 kb/s,955 kb/s,903 kb/s,919 kb/s,931 kb/s,1.00 Mb/s,940 kb/s,,,,,,,,,,,,
2025-11-30 04:42:00,1.01 Mb/s,951 kb/s,974 kb/s,961 kb/s,978 kb/s,1.01 Mb/s,959 kb/s,913 kb/s,940 kb/s,949 kb/s,997 kb/s,923 kb/s,,,,,,,,,,,,
2025-11-30 04:42:15,995 kb/s,949 kb/s,967 kb/s,963 kb/s,960 kb/s,1.02 Mb/s,972 kb/s,956 kb/s,966 kb/s,925 kb/s,976 kb/s,942 kb/s,,,,,,,,,,,,
2025-11-30 04:42:30,990 kb/s,909 kb/s,955 kb/s,969 kb/s,944 kb/s,1.02 Mb/s,963 kb/s,959 kb/s,975 kb/s,922 kb/s,1.00 Mb/s,925 kb/s,,,,,,,,,,,,
2025-11-30 04:42:45,1.01 Mb/s,897 kb/s,977 kb/s,975 kb/s,951 kb/s,998 kb/s,986 kb/s,945 kb/s,959 kb/s,934 kb/s,1.01 Mb/s,942 kb/s,,,,,,,,,,,,
2025-11-30 04:43:00,1.02 Mb/s,931 kb/s,978 kb/s,960 kb/s,965 kb/s,1.01 Mb/s,952 kb/s,929 kb/s,990 kb/s,938 kb/s,996 kb/s,915 kb/s,,,,,,,,,,,,
2025-11-30 04:43:15,985 kb/s,910 kb/s,963 kb/s,950 kb/s,947 kb/s,1.01 Mb/s,967 kb/s,967 kb/s,991 kb/s,916 kb/s,974 kb/s,938 kb/s,,,,,,,,,,,,
2025-11-30 04:43:30,984 kb/s,903 kb/s,960 kb/s,960 kb/s,959 kb/s,1.01 Mb/s,954 kb/s,977 kb/s,963 kb/s,930 kb/s,996 kb/s,906 kb/s,,,,,,,,,,,,
2025-11-30 04:43:45,1.00 Mb/s,914 kb/s,968 kb/s,941 kb/s,961 kb/s,994 kb/s,970 kb/s,967 kb/s,969 kb/s,939 kb/s,981 kb/s,921 kb/s,,,,,,,,,,,,
2025-11-30 04:44:00,1.03 Mb/s,935 kb/s,961 kb/s,923 kb/s,957 kb/s,990 kb/s,965 kb/s,947 kb/s,969 kb/s,949 kb/s,948 kb/s,882 kb/s,,,,,,,,,,,,
2025-11-30 04:44:15,1.02 Mb/s,925 kb/s,937 kb/s,938 kb/s,972 kb/s,973 kb/s,969 kb/s,956 kb/s,959 kb/s,905 kb/s,922 kb/s,886 kb/s,,,,,,,,,,,,
2025-11-30 04:44:30,981 kb/s,919 kb/s,922 kb/s,928 kb/s,941 kb/s,976 kb/s,952 kb/s,949 kb/s,930 kb/s,896 kb/s,914 kb/s,857 kb/s,,,,,,,,,,,,
2025-11-30 04:44:45,1.00 Mb/s,898 kb/s,927 kb/s,923 kb/s,939 kb/s,940 kb/s,944 kb/s,931 kb/s,913 kb/s,897 kb/s,901 kb/s,864 kb/s,,,,,,,,,,,,
2025-11-30 04:45:00,978 kb/s,904 kb/s,918 kb/s,909 kb/s,934 kb/s,922 kb/s,906 kb/s,889 kb/s,909 kb/s,903 kb/s,873 kb/s,842 kb/s,,,,,,,,,,,,
2025-11-30 04:45:15,954 kb/s,901 kb/s,900 kb/s,894 kb/s,909 kb/s,897 kb/s,872 kb/s,909 kb/s,897 kb/s,879 kb/s,852 kb/s,837 kb/s,,,,,,,,,,,,
2025-11-30 04:45:30,924 kb/s,858 kb/s,887 kb/s,889 kb/s,885 kb/s,898 kb/s,870 kb/s,902 kb/s,866 kb/s,864 kb/s,865 kb/s,811 kb/s,,,,,,,,,,,,
2025-11-30 04:45:45,941 kb/s,845 kb/s,877 kb/s,905 kb/s,896 kb/s,869 kb/s,853 kb/s,885 kb/s,828 kb/s,850 kb/s,854 kb/s,791 kb/s,,,,,,,,,,,,
2025-11-30 04:46:00,937 kb/s,841 kb/s,863 kb/s,871 kb/s,892 kb/s,870 kb/s,837 kb/s,853 kb/s,844 kb/s,816 kb/s,816 kb/s,757 kb/s,,,,,,,,,,,,
2025-11-30 04:46:15,924 kb/s,828 kb/s,844 kb/s,857 kb/s,843 kb/s,858 kb/s,835 kb/s,851 kb/s,842 kb/s,792 kb/s,770 kb/s,767 kb/s,,,,,,,,,,,,
2025-11-30 04:46:30,903 kb/s,792 kb/s,812 kb/s,835 kb/s,802 kb/s,860 kb/s,825 kb/s,835 kb/s,811 kb/s,783 kb/s,772 kb/s,749 kb/s,,,,,,,,,,,,
2025-11-30 04:46:42,,,,,,,,,,,,,842 kb/s,780 kb/s,807 kb/s,814 kb/s,757 kb/s,759 kb/s,791 kb/s,783 kb/s,897 kb/s,813 kb/s,831 kb/s,824 kb/s
